"ppirawscore","country","q01answer","score1","q02answer","score2","q03answer","score3","q04answer","score4","q05answer","score5","q06answer","score6","q07answer","score7","q08answer","score8","q09answer","score9","q10answer","score10","ppi_mfo","id1","Partner.Name","villagecode","Village.Code.Final","propoornormal","flatproportional","squeezebetonnelimite","village_name1","villagename","Baseline","silcgroupgroupname","Poverty.Likelihood","dumPN","dumFP","dumSBL","lgPPI"
31,"Uganda","Six or more",0,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"P.6",6,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"Yes",5,"No",0,31,13336,"SOCADIDO","Village-000048","Village-000048","P","F","N","Orebai","Orebai",0,"Ekeunos",61.8,1,1,0,4.123903
31,"Uganda","Six or more",0,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"P.6",6,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"Yes",5,"No",0,31,13352,"SOCADIDO","Village-000048","Village-000048","P","F","N","Orebai","Orebai",0,"Ekeunos",61.8,1,1,0,4.123903
31,"Uganda","Six or more",0,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"No",0,"No",0,31,5521,"EADEN","Village-000012","Village-000012","N","P","N","Bumbante","Bumbante",0,"Bumbante Bataki SILC group",61.8,0,0,0,4.123903
31,"Uganda","Six or more",0,"Not all attend",0,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Paraffin lantern, or electricity (grid, generator, solar)",17,"Bush (none)",0,"Yes",7,"No",0,"No",0,31,6345,"EADEN","Village-000009","Village-000009","N","P","N","Bunghaji","Bunghaji",0,"BUNGHAJI HWEGATE SILC GROUP",61.8,0,0,0,4.123903
31,"Uganda","Six or more",0,"Not all attend",0,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"Yes",5,"Yes",9,31,17372,"SOCADIDO","Village-000044","Village-000044","P","F","N","Alonget","Alonget",0,"Alonget united",61.8,1,1,0,4.123903
31,"Uganda","Six or more",0,"Not all attend",0,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"Yes",5,"Yes",9,31,17377,"SOCADIDO","Village-000044","Village-000044","P","F","N","Alonget","Alonget",0,"Alonget united",61.8,1,1,0,4.123903
31,"Uganda","Six or more",0,"Not all attend",0,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"Yes",5,"Yes",9,31,17385,"SOCADIDO","Village-000044","Village-000044","P","F","N","Alonget","Alonget",0,"Alonget united",61.8,1,1,0,4.123903
31,"Uganda","Six or more",0,"Not all attend",0,"P.7 to S.6",8,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"No",0,"No",0,31,12113,"EADEN","Village-000008","Village-000008","N","P","N","Wangu","Wangu",0,"WANGA YINYOHA OGENDE SILC GROUP",61.8,0,0,0,4.123903
31,"Uganda","Six or more",0,"Not all attend",0,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,31,2575,"SEPSPEL","Village-000043","Village-000043","P","P","N","Pokongo Kalagu","Pokongo Kalagu",0,"Silwanyi Bino Dichiel SILC Group",61.8,1,0,0,4.123903
31,"Uganda","Three",9,"No children ages 6 to 18",4,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"No",0,"Yes",5,"No",0,31,3565,"SOCADIDO","Village-000044","Village-000044","P","F","N","Alonget","Alonget",0,"Amora  Ener",61.8,1,1,0,4.123903
31,"Uganda","Three",9,"No children ages 6 to 18",4,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"No",0,"Yes",5,"No",0,31,6100,"SOCADIDO","Village-000046","Village-000046","P","F","N","Orumai","Orumai",0,"Akewenyutu",61.8,1,1,0,4.123903
31,"Uganda","Two",14,"No children ages 6 to 18",4,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"No",0,"No",0,"No",0,31,135,"SOCADIDO","Village-000055","Village-000055","P","F","N","Agogomit","Agogomit",0,"Emorikikinos ajesa agogomit",61.8,1,1,0,4.123903
31,"Uganda","Two",14,"No children ages 6 to 18",4,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"No",0,"No",0,"No",0,31,1078,"SOCADIDO","Village-000044","Village-000044","P","F","N","Alonget","Alonget",0,"Ekeunos",61.8,1,1,0,4.123903
31,"Uganda","Two",14,"No children ages 6 to 18",4,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"No",0,"No",0,"No",0,31,2150,"SOCADIDO","Village-000056","Village-000056","P","F","N","Atiira","Atiira",0,"Anapakin Silc group",61.8,1,1,0,4.123903
31,"Uganda","Two",14,"No children ages 6 to 18",4,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"No",0,"No",0,"No",0,31,2170,"SOCADIDO","Village-000056","Village-000056","P","F","N","Atiira","Atiira",0,"Anapakin Silc group",61.8,1,1,0,4.123903
31,"Uganda","Two",14,"Not all attend",0,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"No",0,"No",0,31,11998,"EADEN","Village-000012","Village-000012","N","P","N","Bumbante","Bumbante",0,"Tukolere  Ammo",61.8,0,0,0,4.123903
32,"Uganda","Four or five",6,"All attend government schools",2,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,12329,"SOCADIDO","Village-000057","Village-000057","P","F","N","Kakor","Kakor",0,"Abarata Silc Group",61.8,1,1,0,4.123903
32,"Uganda","Four or five",6,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"No female head/spouse",0,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"No",0,"Yes",5,"No",0,32,11030,"SEPSPEL","Village-000028","Village-000028","P","P","N","Bukwambi","Bukwambi",0,"Bukwambi Development SILC Group",61.8,1,0,0,4.123903
32,"Uganda","Four or five",6,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"P.6",6,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"No",0,"No",0,32,17382,"SOCADIDO","Village-000044","Village-000044","P","F","N","Alonget","Alonget",0,"Alonget united",61.8,1,1,0,4.123903
32,"Uganda","Four or five",6,"No children ages 6 to 18",4,"No female head/spouse",0,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,6605,"SEPSPEL","Village-000033","Village-000033","P","P","N","Namulungu","Namulungu",0,"Kavule SILC group",61.8,1,0,0,4.123903
32,"Uganda","Four or five",6,"No children ages 6 to 18",4,"No female head/spouse",0,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,11654,"SOCADIDO","Village-000055","Village-000055","P","F","N","Agogomit","Agogomit",0,"AJESA AGOGOMIT ARIMARIT",61.8,1,1,0,4.123903
32,"Uganda","Four or five",6,"No children ages 6 to 18",4,"P.6",6,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"No",0,"Yes",5,"No",0,32,17380,"SOCADIDO","Village-000044","Village-000044","P","F","N","Alonget","Alonget",0,"Alonget united",61.8,1,1,0,4.123903
32,"Uganda","Four or five",6,"Not all attend",0,"P.6",6,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"No",0,"No",0,32,11248,"EADEN","Village-000007","Village-000007","N","P","N","Nalwanza","Nalwanza",0,"NALWANZA SILC GROUP",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,32,5471,"EADEN","Village-000012","Village-000012","N","P","N","Bumbante","Bumbante",0,"Bumbante Bataki SILC group",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,32,7347,"EADEN","Village-000009","Village-000009","N","P","N","Bunghaji","Bunghaji",0,"BUNGHAJI HWEGATE SILC GROUP",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,32,9950,"EADEN","Village-000011","Village-000011","N","P","N","Bingo","Bingo",0,"KOLABATALA SILC GROUP",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,32,9995,"EADEN","Village-000011","Village-000011","N","P","N","Bingo","Bingo",0,"KOLABATALA SILC GROUP",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,32,12023,"EADEN","Village-000008","Village-000008","N","P","N","Wangu","Wangu",0,"WANGA YINYOHA OGENDE SILC GROUP",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.6",6,"Iron sheets, or tiles",5,"Burnt bricks with cement, or cement blocks",2,"Paraffin lantern, or electricity (grid, generator, solar)",17,"Bush (none)",0,"No",0,"No",0,"No",0,32,4162,"SEPSPEL","Village-000038","Village-000038","P","P","N","Kibuzi","Kibuzi",0,"Sayuni SILC group5",61.8,1,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Iron sheets, or tiles",5,"Burnt bricks with cement, or cement blocks",2,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"No",0,"No",0,32,592,"EADEN","Village-000013","Village-000013","N","P","N","Kadama","Kadama",0,"Namukaluke AKuseka Takuwa SILC group",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Iron sheets, or tiles",5,"Burnt bricks with cement, or cement blocks",2,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"No",0,"No",0,32,602,"EADEN","Village-000013","Village-000013","N","P","N","Kadama","Kadama",0,"Namukaluke AKuseka Takuwa SILC group",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Iron sheets, or tiles",5,"Burnt bricks with cement, or cement blocks",2,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"No",0,"No",0,32,642,"EADEN","Village-000013","Village-000013","N","P","N","Kadama","Kadama",0,"Namukaluke AKuseka Takuwa SILC group",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Iron sheets, or tiles",5,"Burnt bricks with cement, or cement blocks",2,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"No",0,"No",0,32,11978,"EADEN","Village-000012","Village-000012","N","P","N","Bumbante","Bumbante",0,"Tukolere  Ammo",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,55,"SOCADIDO","Village-000061","Village-000061","P","F","N","Aarapoo","Aarapoo",0,"Ekeunos",61.8,1,1,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,81,"SOCADIDO","Village-000061","Village-000061","P","F","N","Aarapoo","Aarapoo",0,"Ekeunos",61.8,1,1,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,171,"SOCADIDO","Village-000061","Village-000061","P","F","N","Aarapoo","Aarapoo",0,"Ekeunos",61.8,1,1,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,2337,"SOCADIDO","Village-000056","Village-000056","P","F","N","Atiira","Atiira",0,"Atiira Asianut SIlc group",61.8,1,1,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,3581,"SOCADIDO","Village-000049","Village-000049","P","F","N","Omadira","Omadira",0,"Acamanaros youth",61.8,1,1,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,3727,"EADEN","Village-000008","Village-000008","N","P","N","Wangu","Wangu",0,"GABA ABILI",61.8,0,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,9312,"SOCADIDO","Village-000061","Village-000061","P","F","N","Aarapoo","Aarapoo",0,"Ecatata",61.8,1,1,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,10209,"SEPSPEL","Village-000038","Village-000038","P","P","N","Kibuzi","Kibuzi",0,"Zibulattude SILC group",61.8,1,0,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,10859,"SOCADIDO","Village-000053","Village-000053","P","F","N","Olupe","Olupe",0,"Amora ican",61.8,1,1,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,11464,"SOCADIDO","Village-000062","Village-000062","P","F","N","Labori","Labori",0,"Aipecitoi",61.8,1,1,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,12494,"SOCADIDO","Village-000057","Village-000057","P","F","N","Kakor","Kakor",0,"Atamakisi SIlc group",61.8,1,1,0,4.123903
32,"Uganda","Six or more",0,"All attend government schools",2,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,17714,"SOCADIDO","Village-000062","Village-000062","P","F","N","Labori","Labori",0,"Amorican",61.8,1,1,0,4.123903
32,"Uganda","Six or more",0,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"No female head/spouse",0,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,6327,"SEPSPEL","Village-000033","Village-000033","P","P","N","Namulungu","Namulungu",0,"Agaliahamo SILC group",61.8,1,0,0,4.123903
32,"Uganda","Six or more",0,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"No female head/spouse",0,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"Yes",7,"No",0,"No",0,32,9908,"SEPSPEL","Village-000033","Village-000033","P","P","N","Namulungu","Namulungu",0,"Namulungu SILC group",61.8,1,0,0,4.123903
32,"Uganda","Six or more",0,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"Yes",5,"No",0,32,6806,"SEPSPEL","Village-000029","Village-000024","P","P","N","Kavule","Kavule",0,"Bukadde Magezi SILC Group",61.8,1,0,0,4.123903
32,"Uganda","Six or more",0,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"Yes",5,"No",0,32,11353,"SEPSPEL","Village-000033","Village-000033","P","P","N","Namulungu","Namulungu",0,"Tweweyo",61.8,1,0,0,4.123903
32,"Uganda","Six or more",0,"No children ages 6 to 18",4,"No female head/spouse",0,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,32,5887,"SEPSPEL","Village-000028","Village-000028","P","P","N","Bukwambi","Bukwambi",0,"Mirembe Women SILC Group",61.8,1,0,0,4.123903
32,"Uganda","Three",9,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"No",0,"Yes",5,"No",0,32,1356,"SEPSPEL","Village-000028","Village-000028","P","P","N","Bukwambi","Bukwambi",0,"Twegaite SILC Group",61.8,1,0,0,4.123903
32,"Uganda","Three",9,"No children ages 6 to 18",4,"P.7 to S.6",8,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"No",0,"No",0,"No",0,32,8431,"SEPSPEL","Village-000029","Village-000024","P","P","N","Kavule","Kavule",0,"Munaku Kaama SILC Group",61.8,1,0,0,4.123903
32,"Uganda","Two",14,"No children ages 6 to 18",4,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Burnt bricks with cement, or cement blocks",2,"Firewood",0,"Bush (none)",0,"No",0,"Yes",5,"No",0,32,12088,"EADEN","Village-000008","Village-000008","N","P","N","Wangu","Wangu",0,"WANGA YINYOHA OGENDE SILC GROUP",61.8,0,0,0,4.123903
33,"Uganda","Four or five",6,"All attend government schools",2,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,33,5482,"SOCADIDO","Village-000052","Village-000052","P","F","N","Oale","Oale",0,"Asianut",61.8,1,1,0,4.123903
33,"Uganda","Four or five",6,"All attend government schools",2,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,33,9935,"EADEN","Village-000011","Village-000011","N","P","N","Bingo","Bingo",0,"KOLABATALA SILC GROUP",61.8,0,0,0,4.123903
33,"Uganda","Four or five",6,"All attend government schools",2,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,33,10884,"SOCADIDO","Village-000053","Village-000053","P","F","N","Olupe","Olupe",0,"Amora ican",61.8,1,1,0,4.123903
33,"Uganda","Four or five",6,"All attend government schools",2,"P.5 or less, or none",2,"Thatch, straw, or other",0,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Bush (none)",0,"Yes",7,"Yes",5,"No",0,33,12919,"SOCADIDO","Village-000052","Village-000052","P","F","N","Oale","Oale",0,"Emorikikinos",61.8,1,1,0,4.123903
33,"Uganda","Four or five",6,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"No",0,"No",0,33,3837,"EADEN","Village-000008","Village-000008","N","P","N","Wangu","Wangu",0,"GABA ABILI",61.8,0,0,0,4.123903
33,"Uganda","Four or five",6,"All attend, and one or more attend a private, NGO/religious, or boarding school",5,"P.5 or less, or none",2,"Iron sheets, or tiles",5,"Un-burnt bricks, mud and poles, thatch/straw, timber, stone, burnt bricks with mud, other",0,"Tadooba, or other",11,"Covered pit latrine (private or shared), VIP latrine (private or shared), uncovered pit latrine, flush toilet (private or shared), or other",4,"No",0,"No",0,"No",0,33,8266,"SEPSPEL","Village-000038","Village-000038","P","P","N","Kibuzi","Kibuzi",0,"Kibuzi B SILC Group",61.8,1,0,0,4.123903
